IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
99187,Sedimentary,Conventional Hydrocarbon,Unknown,188117.0,33.76,-98.626,Texas,Archer,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,Hull Silk Sikes No 82,,4427.0,4459.0,,1977-07-12,5.9,34.3,94.25500000000002,793.4728,22.77,14574.0,114998.6,39.85,0.0,,2879.52,55563.68,38.71,510.216,0.7457,2.1,Fort Worth,-165.82994079589844
99188,Sedimentary,Conventional Hydrocarbon,Unknown,182284.0,33.76,-98.626,Texas,Archer,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,Hull-silk Sites #82,,4427.0,4459.0,,1977-07-13,5.2,22.817,23.65,526.688,48.42,13286.0,112600.0,82.2,0.0,,2184.44,53935.4,122.73,288.73900000000003,4.1387,0.2,Fort Worth,-131.05552673339844
99324,Sedimentary,Conventional Hydrocarbon,Capps,119041.0,31.9361,-100.2133,Texas,Runnels,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,J C Carter #1,42399032340000.0,4623.0,4650.0,,1959-08-19,6.71,25.925,118.019,316.821,93.42,9083.0,73816.26,23.468815,0.0,,2700.54,32693.28,653.95,418.256,5.247400000000001,0.0,Fort Worth,-78.93150329589844
99354,Sedimentary,Conventional Hydrocarbon,Mississippian,95539.0,33.1774881425,-99.2123491559,Texas,Throckmorton,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,Ee Smith No 4,,4960.0,5012.0,Mississippian,1979-01-30,6.8,20.3234,1.07,184.42,212.31,4342.0,57825.98,2.13,0.0,,981.55,31153.48,1019.96,217.2976,3.0434,-0.1,Fort Worth,343.0924072265625
99355,Sedimentary,Conventional Hydrocarbon,Caddo,230181.0,33.1774881425,-99.2123491559,Texas,Throckmorton,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,,,4465.0,4471.0,Pennsylvanian,1971-05-03,6.45,25.235,22.914,680.259,75.445,19577.0,143561.6,157.345,0.0,,4042.6,62999.6,340.738,178.254,14.5107,0.0,Fort Worth,-546.6273193359375
99356,Sedimentary,Conventional Hydrocarbon,Mississippian,89177.0,31.31475,-99.23887,Texas,Throckmorton,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,Ee Smith #1-l,42447005460000.0,4995.0,5028.0,Mississippian,1971-04-27,7.1,25.519600000000004,398.503,229.74,243.11,3414.0,53822.44,12.424,0.0,,833.97,29943.75,919.59,442.228,2.4152,0.0,Fort Worth,423.9122314453125
99398,Sedimentary,Conventional Hydrocarbon,Pennsylvanian,85239.0,33.06263,-97.82132,Texas,Wise,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,Womack Unit 1-1,42497020410000.0,3110.0,3153.0,Pennsylvanian,1975-07-16,5.8,13.555,139.92,165.464,112.36,4006.0,52576.0,17.269,0.0,,1261.4,27136.0,6.36,372.386,0.6139267199999999,0.0,Fort Worth,218.02577209472656
99399,Sedimentary,Conventional Hydrocarbon,Pennsylvanian,84684.0,33.06263,-97.82132,Texas,Wise,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,J L Womack Unit 1-1,42497020410000.0,3110.0,3153.0,Pennsylvanian,,6.8,25.2663,190.73,197.83,138.81,4238.0,52132.32,6.6,0.0,,1070.2,26913.84,661.828,344.78799999999995,1.9180567200000005,0.0,Fort Worth,223.36390686035156
99400,Sedimentary,Conventional Hydrocarbon,Unknown,68668.0,33.2159147284,-97.6544772192,Texas,Wise,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,J L Womack Unit 1-2 Wiw,,2932.0,3135.0,,1975-08-19,6.7,21.7385,125.76,141.24200000000002,194.93,3961.0,42339.2,7.921999999999999,0.0,,981.98,21064.8,2016.469,121.783,1.21765672,0.0,Fort Worth,185.79237365722656
99401,Sedimentary,Conventional Hydrocarbon,Unknown,102841.0,33.2159147284,-97.6544772192,Texas,Wise,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,Womack Unit 2-2,,3115.0,3130.0,,1979-08-25,6.4,29.727,109.90900000000002,216.092,147.84,7685.0,66849.12,10.566999999999998,0.0,,2329.01,25818.33,10.71,299.099,0.55238672,-5.3,Fort Worth,-241.32749938964844
